NDVI,Landuse_IGBP,Building_Density,Impervious_Flag,Water_Flag,Vegetation_Flag,Raw_LST,UHI_Intensity
0.4909668676625801,0.7647058823529411,0.0,1.0,0.0,0.0,0.2983949000998076,0.33560562
0.5043137125870424,0.7647058823529411,0.0,1.0,0.0,0.0,0.6361507951969161,1.3806629
0.6764882754478185,0.7647058823529411,0.0,1.0,0.0,0.0,0.6521607812613057,1.4849014
0.8980270334569511,0.7647058823529411,0.0,1.0,0.0,0.0,0.14116506623442904,-0.08059311
0.5496116609488738,0.7647058823529411,0.0,1.0,0.0,0.0,0.7120379123594538,2.0741978
0.7212304432949848,0.7647058823529411,0.0,1.0,0.0,0.0,0.3932150539744903,0.9529648
0.7210630360188239,0.6470588235294118,0.0,0.0,0.0,0.0,0.4366870100601803,0.08198547
0.5932956093168404,0.5294117647058824,0.0,0.0,0.0,0.0,0.5477875424374048,1.0047894
0.4769649301991675,0.6470588235294118,0.0,0.0,0.0,0.0,0.3238774099861228,1.1090183
0.7625947133598989,0.8235294117647058,0.0,0.0,0.0,0.0,0.007381742856498175,-0.95163536
0.7668905699716031,0.5294117647058824,0.0,0.0,0.0,0.0,0.07414348141835614,-0.51696014
0.4376524757076501,0.7647058823529411,0.0,1.0,0.0,0.0,0.5270719076904236,0.8699131
0.9082833208946715,0.7058823529411764,0.0,0.0,0.0,0.0,0.012347823692412163,-0.919302
0.6983604546426072,0.6470588235294118,0.0,0.0,0.0,0.0,0.4703952504674742,0.30145454
0.5027357248383943,0.7647058823529411,0.0,1.0,0.0,0.0,0.5095678789016853,1.7105198
0.6047256788125737,0.7647058823529411,0.0,1.0,0.0,0.0,0.6498664003559922,1.4699631
0.6281855383397774,0.7058823529411764,0.0,0.0,0.0,0.0,0.31039206317632884,1.0212173
0.8394279080403133,0.5294117647058824,0.0,0.0,0.0,0.0,0.32328008584593704,0.16366577
0.4739736731869204,0.7647058823529411,0.0,1.0,0.0,0.0,0.4642720188940741,1.0816422
0.856168820453026,0.6470588235294118,0.0,0.0,0.0,0.0,0.08252037390909228,-0.4624195
0.48707744354102295,0.7647058823529411,0.0,1.0,0.0,0.0,0.7950668466939321,2.6147861
