BT_B10,MNDWI,NDBI,NDVI,date,lon,lat,LST_C
276.81343988,0.8790954026508027,-0.8678397245864015,-0.1539094650205759,2023-01-29,122.04395061515494,31.542394290006097,3.6634398799999985
279.4829135,-0.4623453187891846,0.1327205924964361,0.2510323842642905,2023-01-29,121.96808799630381,31.49554698102245,6.332913500000018
281.08938290000003,-0.267422502870264,-0.2907987087034033,0.5537747704204931,2023-01-29,121.7701081738471,31.759103639714574,7.939382900000055
280.94924408,-0.3470715076636169,-0.0083061609747725,0.2644242150343253,2023-01-29,121.6851099189667,31.746574163370408,7.799244080000051
283.04790836,-0.2486166551961459,-0.061137043438661,0.3524608545384988,2023-01-29,121.61645004300064,31.544368134397306,9.89790836000003
277.49362586,0.8294980134320229,-0.8168187038200688,-0.1333629626567166,2023-01-29,122.07978792509601,31.265416377015065,4.3436258600000315
287.84680844,-0.2602566568657087,-0.0338333192887839,0.1677890678913927,2023-01-29,121.66853071735319,31.11327869677257,14.69680844000004
284.02888010000004,-0.2216934711980479,0.0344024654719781,0.2091015636166136,2023-01-29,121.16828080248996,31.173556834404703,10.87888010000006
287.07433592,-0.1340261882081976,-0.0063718070893362,0.0875936484003204,2023-01-29,121.00591133744621,31.369740291315086,13.924335920000033
284.69197598,-0.3232801717779344,0.0583292367187756,0.1660633410710516,2023-01-29,121.84263062690079,30.997475674277588,11.541975980000018
284.25788744,-0.2948949076332479,-0.3193000451547805,0.5872568745808182,2023-01-29,121.73532297076069,31.176231428096767,11.107887440000013
282.9351137,-0.1342879767718093,-0.2494132288243834,0.3662245884614006,2023-01-29,121.33981825205706,31.22930610521142,9.78511370000001
279.97510838,0.8764742140949251,-0.6906134211609718,-0.4949653338252702,2023-01-29,121.5280775008732,31.519085850818104,6.825108380000017
277.05270128,0.8945024473247486,-0.8522767384398167,-0.2701584394812178,2023-01-29,122.01380558283456,31.768839757701734,3.9027012800000307
